gaze_ts,worldFrame,confidence,world_gazeX,world_gazeY,ref_gazeX,ref_gazeY,mapped,number_matches
1703060758092.9202,160.0,1.0,307.04437499999995,194.54999999999998,184.627,295.003,True,188.0
1703060758099.429,160.0,1.0,307.28137499999997,200.15362500000003,184.27,299.631,True,188.0
1703060758102.8318,160.0,1.0,304.55775,197.15362500000003,182.142,297.282,True,188.0
1703060758108.5261,160.0,1.0,303.133125,199.14075,180.663,299.003,True,188.0
1703060758114.8428,160.0,1.0,303.83625,190.78387500000002,182.141,292.026,True,188.0
1703060758117.944,160.0,1.0,301.22475,190.44037500000002,179.83,291.857,True,188.0
1703060758124.2498,160.0,1.0,305.53725000000003,195.79237500000002,183.156,296.105,True,188.0
1703060758127.645,160.0,1.0,304.94174999999996,195.745875,182.628,296.095,True,188.0
1703060758134.2568,160.0,1.0,302.74724999999995,196.11187500000003,180.624,296.506,True,188.0
1703060758139.885,160.0,1.0,304.19849999999997,200.456625,181.485,300.041,True,188.0
1703060758142.983,160.0,1.0,303.41025,200.98125000000002,180.725,300.517,True,188.0
1703060758149.226,160.0,1.0,307.652625,200.32424999999998,184.583,299.753,True,188.0
1703060758152.533,160.0,1.0,309.42225,203.632125,185.822,302.393,True,188.0
1703060758159.127,160.0,1.0,301.68675,201.5745,179.117,301.101,True,188.0
1703060758164.873,160.0,1.0,300.399,198.11962499999998,178.307,298.293,True,188.0
1703060758167.9438,160.0,1.0,298.10024999999996,200.617875,175.976,300.493,True,188.0
1703060758174.2258,160.0,1.0,305.833125,200.473125,182.946,299.97,True,188.0
1703060758177.3572,160.0,1.0,302.660625,196.95075,180.461,297.208,True,188.0
1703060758183.5789,160.0,1.0,305.355375,202.006125,182.363,301.265,True,188.0
1703060758189.842,160.0,1.0,304.099875,195.09675000000001,181.94,295.597,True,188.0
1703060758192.926,160.0,1.0,304.02150000000006,195.72374999999997,181.806,296.121,True,188.0
1703060758199.2441,160.0,1.0,305.753625,198.02249999999998,183.123,297.943,True,188.0
1703060758202.477,160.0,1.0,302.46524999999997,202.11150000000004,179.762,301.506,True,188.0
1703060758208.6028,160.0,1.0,305.15437499999996,204.47362500000003,181.934,303.32,True,188.0
1703060758218.463,160.0,1.0,304.425375,196.88400000000001,182.05,297.065,True,188.0
1703060758224.285,160.0,1.0,304.98600000000005,201.19387500000002,182.115,300.611,True,188.0
1703060758227.381,160.0,1.0,309.873,198.346125,186.757,298.006,True,188.0
1703060758233.977,160.0,1.0,311.639625,197.97750000000002,188.359,297.614,True,188.0
1703060758239.857,160.0,1.0,309.149625,200.45999999999998,185.901,299.788,True,188.0
1703060758243.123,160.0,1.0,315.456375,200.3415,191.482,299.368,True,188.0
1703060758249.2659,160.0,1.0,310.1055,201.642375,186.629,300.715,True,188.0
1703060758252.799,160.0,1.0,314.1735,199.44225,190.445,298.694,True,188.0
1703060758258.5789,160.0,1.0,313.7655,210.12524999999997,189.005,307.496,True,188.0
1703060758265.1028,160.0,1.0,314.785875,206.25,190.295,304.256,True,188.0
1703060758268.459,160.0,1.0,309.08587500000004,200.6355,185.826,299.936,True,188.0
1703060758274.582,160.0,1.0,311.08912499999997,197.336625,187.937,297.112,True,188.0
1703060758277.8098,160.0,1.0,312.062625,195.70425000000003,188.963,295.719,True,188.0
1703060758283.5579,160.0,1.0,308.607375,197.37149999999997,185.732,297.263,True,188.0
1703060758289.876,160.0,1.0,311.558625,200.04337499999997,188.078,299.321,True,188.0
1703060758292.918,160.0,1.0,314.69025,199.88625,190.855,299.033,True,188.0
1703060758299.188,160.0,1.0,307.57237499999997,199.55474999999998,184.59,299.12,True,188.0
1703060758302.3198,160.0,1.0,311.58525,193.027875,188.812,293.533,True,188.0
1703060758308.555,160.0,1.0,308.42775,190.999125,186.219,291.999,True,188.0
1703060758314.865,160.0,1.0,312.19575,204.0615,188.234,302.598,True,188.0
1703060758318.009,160.0,1.0,311.21325,192.92625,188.494,293.466,True,188.0
1703060758324.242,160.0,1.0,316.34325,199.043625,192.392,298.258,True,188.0
1703060758327.865,160.0,1.0,317.11199999999997,202.50074999999998,192.716,301.055,True,188.0
1703060758335.191,160.0,1.0,312.043125,197.719125,188.741,297.381,True,188.0
1703060758339.8599,160.0,1.0,316.248375,197.406375,192.475,296.918,True,188.0
1703060758342.929,160.0,1.0,319.86112499999996,200.47162500000002,195.322,299.252,True,188.0
1703060758349.3608,160.0,1.0,325.69387500000005,202.6725,200.157,300.751,True,188.0
1703060758352.469,160.0,1.0,326.946,198.70574999999997,201.637,297.46,True,188.0
1703060758358.573,160.0,1.0,329.515125,199.03762500000002,203.81,297.605,True,188.0
1703060758364.827,160.0,1.0,330.633,201.64125,204.503,299.662,True,188.0
1703060758367.963,160.0,1.0,332.94937500000003,204.144,206.228,301.569,True,188.0
1703060758375.35,160.0,1.0,326.245875,190.4505,201.87,290.769,True,188.0
1703060758377.312,160.0,1.0,328.757625,197.19487499999997,203.347,296.145,True,188.0
1703060758383.541,160.0,1.0,327.59250000000003,193.43362499999998,202.727,293.14,True,188.0
1703060758391.673,160.0,1.0,324.1815,195.15600000000003,199.611,294.699,True,188.0
1703060758393.0781,160.0,1.0,326.28525,199.64249999999998,200.973,298.255,True,188.0
1703060758399.399,160.0,1.0,316.842375,195.91875000000002,193.146,295.668,True,188.0
1703060758402.3298,160.0,1.0,329.91900000000004,199.907625,204.068,298.291,True,188.0
1703060758409.068,160.0,1.0,333.983625,194.355,208.098,293.601,True,188.0
1703060758414.881,160.0,1.0,328.371375,197.12325,203.022,296.105,True,188.0
1703060758418.1199,160.0,1.0,337.026,195.22987500000002,210.589,294.171,True,188.0
1703060758424.268,160.0,1.0,326.257875,183.63675,202.571,285.21,True,188.0
1703060758427.408,160.0,1.0,330.27,185.25562499999998,205.852,286.375,True,188.0
1703060758434.007,160.0,1.0,327.82275,186.72,203.605,287.664,True,188.0
1703060758439.885,160.0,1.0,333.528375,186.70462500000002,208.485,287.424,True,188.0
1703060758442.973,160.0,1.0,330.40425,184.96650000000002,205.996,286.135,True,188.0
1703060758449.4358,160.0,1.0,321.6165,183.048375,198.616,284.905,True,188.0
1703060758453.126,160.0,1.0,322.328625,180.3465,199.508,282.665,True,188.0
1703060758458.731,160.0,1.0,332.68537499999996,184.153875,208.026,285.387,True,188.0
1703060758464.906,160.0,1.0,321.89887500000003,184.0605,198.758,285.724,True,188.0
1703060758468.9968,160.0,1.0,328.554375,180.580875,204.856,282.633,True,188.0
1703060758474.23,160.0,1.0,315.15450000000004,177.588,193.526,280.648,True,188.0
1703060758477.363,160.0,1.0,322.80037500000003,189.407625,198.998,290.065,True,188.0
1703060758483.574,160.0,1.0,333.50962499999997,192.02737499999998,207.93,291.738,True,188.0
1703060758489.828,160.0,1.0,332.284875,191.92275,206.897,291.706,True,188.0
1703060758492.917,160.0,1.0,333.54225,183.66187499999998,208.805,284.956,True,188.0
1703060758499.2039,160.0,1.0,330.5955,183.36525,206.322,284.825,True,188.0
1703060758505.598,160.0,1.0,333.34162499999996,189.67725,208.025,289.841,True,188.0
1703060758508.731,160.0,1.0,323.57475,180.201,200.603,282.501,True,188.0
1703060758514.877,160.0,1.0,326.370375,183.348,202.698,284.971,True,188.0
1703060758518.019,160.0,1.0,325.80112499999996,182.76149999999998,202.266,284.513,True,188.0
1703060758524.243,160.0,1.0,322.45425,187.70024999999998,198.871,288.682,True,188.0
1703060758530.525,160.0,1.0,321.15375,190.030125,197.505,290.644,True,188.0
1703060758537.9778,160.0,1.0,326.7045,190.58775,202.251,290.862,True,188.0
1703060758539.903,160.0,1.0,329.548875,184.911,205.269,286.123,True,188.0
1703060758542.952,160.0,1.0,325.63125,191.41012500000002,201.243,291.578,True,188.0
1703060758549.257,160.0,1.0,324.773625,188.546625,200.793,289.278,True,188.0
1703060758555.489,160.0,1.0,326.409375,187.792125,202.28,288.595,True,188.0
1703060758558.5679,160.0,1.0,331.93012500000003,191.733375,206.614,291.568,True,188.0
1703060758564.8718,160.0,1.0,334.792875,194.44575000000003,208.776,293.638,True,188.0
1703060758571.669,160.0,1.0,336.025875,184.576875,210.821,285.603,True,188.0
1703060758574.2158,160.0,1.0,336.06825,189.42487500000001,210.366,289.523,True,188.0
1703060758580.4622,160.0,1.0,322.96837500000004,191.178375,198.964,291.505,True,188.0
1703060758583.531,160.0,1.0,337.824375,191.7015,211.621,291.288,True,188.0
1703060758589.9788,160.0,1.0,336.99412499999994,186.33825,211.462,286.99,True,188.0
1703060758592.9768,160.0,1.0,333.15112500000004,187.8915,208.044,288.401,True,188.0
1703060758599.243,160.0,1.0,331.38599999999997,192.398625,206.082,292.131,True,188.0
1703060758605.468,160.0,1.0,325.40925000000004,192.92062500000003,200.898,292.82,True,188.0
1703060758608.6,160.0,1.0,327.26025,195.7245,202.209,295.02,True,188.0
1703060758614.8838,160.0,1.0,320.389125,196.13474999999997,196.221,295.677,True,188.0
1703060758618.136,160.0,1.0,325.198125,188.22299999999998,201.192,288.996,True,188.0
1703060758624.251,160.0,1.0,328.932,188.5995,204.367,289.149,True,188.0
1703060758630.526,160.0,1.0,323.75212500000004,189.72000000000003,199.791,290.28,True,188.0
1703060758634.302,160.0,1.0,322.66912499999995,188.213625,199.005,289.093,True,188.0
1703060758640.115,160.0,1.0,318.216,195.335625,194.407,295.124,True,188.0
1703060758642.932,160.0,1.0,320.92762500000003,194.123625,196.894,294.006,True,188.0
1703060758650.012,160.0,1.0,320.923875,191.58225,197.148,291.925,True,188.0
1703060758655.4739,160.0,1.0,322.771125,192.32699999999997,198.677,292.453,True,188.0
1703060758658.56,160.0,1.0,313.35749999999996,193.24687500000002,190.355,293.633,True,188.0
1703060758664.853,160.0,1.0,317.553375,195.61425,193.799,295.384,True,188.0
1703060758668.157,160.0,1.0,324.02025,199.98112500000002,198.983,298.643,True,188.0
1703060758674.221,160.0,1.0,321.34462499999995,189.23549999999997,197.752,289.985,True,188.0
1703060758680.521,160.0,1.0,325.035375,190.697625,200.801,291.023,True,188.0
1703060758683.826,160.0,1.0,326.080125,189.08587500000002,201.865,289.664,True,188.0
1703060758690.0518,160.0,1.0,332.04074999999995,194.863125,206.391,294.1,True,188.0
1703060758692.993,160.0,1.0,316.65225000000004,198.48037499999998,192.72,297.78,True,188.0
1703060758699.261,160.0,1.0,324.27524999999997,190.534125,200.161,290.922,True,188.0
1703060758705.984,160.0,1.0,318.266625,191.038125,194.887,291.596,True,188.0
1703060758708.537,160.0,1.0,322.15725,187.899375,198.593,288.857,True,188.0
1703060758715.148,160.0,1.0,325.546875,192.42374999999998,201.067,292.409,True,188.0
1703060758717.923,160.0,1.0,327.62812499999995,198.568125,202.238,297.315,True,188.0
1703060758724.3,160.0,1.0,322.07775,198.37125,197.463,297.425,True,188.0
1703060758730.46,160.0,1.0,323.17199999999997,190.745625,199.184,291.143,True,188.0
1703060758733.845,160.0,1.0,319.84575,188.2605,196.546,289.249,True,188.0
1703060758739.827,160.0,1.0,324.33675,193.92449999999997,199.87,293.687,True,188.0
1703060758743.284,160.0,1.0,326.061,193.187625,201.433,293.009,True,188.0
1703060758749.16,160.0,1.0,323.986125,186.20399999999998,200.35,287.396,True,188.0
1703060758755.45,160.0,1.0,317.374875,184.02712499999998,194.818,285.872,True,188.0
1703060758758.639,160.0,1.0,318.95437499999997,187.39275,195.857,288.574,True,188.0
1703060758764.909,160.0,1.0,319.41825,185.1255,196.492,286.694,True,188.0
1703060758767.953,160.0,1.0,316.509375,186.27262499999998,193.832,287.754,True,188.0
1703060758774.2678,160.0,1.0,315.21787500000005,187.885125,192.535,289.134,True,188.0
1703060758780.4658,160.0,1.0,320.226,187.2465,196.98,288.402,True,188.0
1703060758783.91,160.0,1.0,310.29224999999997,191.409,187.832,292.255,True,188.0
1703060758789.8481,160.0,1.0,310.8465,182.03175000000002,189.275,284.476,True,188.0
1703060758792.925,160.0,1.0,324.00862500000005,180.357375,200.963,282.613,True,188.0
1703060758799.1938,160.0,1.0,317.304375,182.199375,194.942,284.371,True,188.0
1703060758805.834,160.0,1.0,312.33712499999996,183.69375,190.424,285.793,True,188.0
1703060758810.181,160.0,1.0,316.2585,185.67375,193.673,287.271,True,188.0
1703060758814.861,160.0,1.0,312.21112500000004,190.01399999999998,189.671,291.018,True,188.0
1703060758817.991,160.0,1.0,317.78362500000003,188.631375,194.709,289.64,True,188.0
1703060758824.162,160.0,1.0,315.788625,182.674125,193.566,284.819,True,188.0
1703060758830.612,160.0,1.0,317.28000000000003,181.9425,194.947,284.16,True,188.0
1703060758833.7449,160.0,1.0,315.381,184.11974999999998,193.061,286.026,True,188.0
1703060758839.862,160.0,1.0,312.702,179.519625,191.17,282.33,True,188.0
1703060758842.966,160.0,1.0,308.76187500000003,184.46025,187.179,286.568,True,188.0
1703060758849.234,160.0,1.0,313.339125,182.095875,191.47,284.435,True,188.0
1703060758855.479,160.0,1.0,317.152125,183.58200000000002,194.669,285.514,True,188.0
1703060758858.597,160.0,1.0,308.483625,178.95225000000002,187.492,282.011,True,188.0
1703060758864.885,160.0,1.0,314.05875000000003,186.617625,191.645,288.138,True,188.0
1703060758868.009,160.0,1.0,315.708375,183.21450000000002,193.44,285.267,True,188.0
1703060758874.2468,160.0,1.0,310.31625,179.55675,189.057,282.447,True,188.0
1703060758880.568,160.0,1.0,314.17762500000003,186.373125,191.774,287.931,True,188.0
1703060758883.583,160.0,1.0,309.26625,182.221125,187.855,284.693,True,188.0
1703060758890.112,160.0,1.0,310.08225,185.08462500000002,188.288,287.033,True,188.0
1703060758892.93,160.0,1.0,313.72574999999995,186.415875,191.372,287.985,True,188.0
1703060758899.165,160.0,1.0,316.10175,193.48575,192.743,293.704,True,188.0
1703060758905.461,160.0,1.0,315.924,185.60549999999998,193.387,287.228,True,188.0
1703060758909.205,160.0,1.0,310.18575000000004,184.04025,188.486,286.164,True,188.0
1703060758918.045,160.0,1.0,315.10499999999996,196.524,191.56,296.248,True,188.0
1703060758924.193,160.0,1.0,314.03925000000004,193.477125,190.932,293.791,True,188.0
1703060758930.491,160.0,1.0,313.61062499999997,192.97275000000002,190.605,293.395,True,188.0
1703060758933.8052,160.0,1.0,317.878875,195.643875,194.081,295.393,True,188.0
1703060758939.893,160.0,1.0,319.270875,195.21225,195.34,294.974,True,188.0
1703060758943.07,160.0,1.0,317.39625,195.45562500000003,193.678,295.261,True,188.0
1703060758950.034,160.0,1.0,317.02725,190.374,193.87,291.105,True,188.0
1703060758955.526,160.0,1.0,311.989875,188.551875,189.624,289.82,True,188.0
1703060758958.5889,160.0,1.0,312.54862499999996,191.82825,189.785,292.5,True,188.0
1703060758964.876,160.0,1.0,312.682125,192.44100000000003,189.841,292.999,True,188.0
1703060758968.595,160.0,1.0,313.503375,191.14575,190.696,291.894,True,188.0
1703060758974.561,180.0,1.0,311.65274999999997,189.90300000000002,387.862,292.857,True,167.0
1703060758980.5142,180.0,1.0,318.24975,194.01337500000002,393.125,297.385,True,167.0
1703060758983.634,180.0,1.0,317.4825,190.45875,392.791,294.684,True,167.0
1703060758989.8918,180.0,1.0,317.0565,190.49437500000002,392.423,294.604,True,167.0
1703060758992.927,180.0,1.0,316.422375,186.37237499999998,392.256,291.544,True,167.0
1703060758999.2039,180.0,1.0,314.86125,195.043125,390.127,297.27,True,167.0
1703060759005.4841,180.0,1.0,309.06374999999997,185.94037500000002,386.027,289.445,True,167.0
1703060759008.6238,180.0,1.0,310.302,185.935875,387.079,289.743,True,167.0
1703060759014.939,180.0,1.0,317.31075,188.244,392.846,293.08,True,167.0
1703060759017.9668,180.0,1.0,325.662375,193.96425000000002,399.518,299.203,True,167.0
1703060759024.2708,180.0,1.0,321.493125,198.731625,395.486,301.542,True,167.0
1703060759031.774,180.0,1.0,315.54375,204.0285,389.885,303.801,True,167.0
1703060759033.7988,180.0,1.0,316.6455,196.184625,391.551,298.521,True,167.0
1703060759039.857,180.0,1.0,320.946,192.674625,395.565,297.109,True,167.0
1703060759042.972,180.0,1.0,323.42175,190.914,397.857,296.479,True,167.0
1703060759049.4778,180.0,1.0,313.867125,194.455125,389.332,296.608,True,167.0
1703060759060.2031,180.0,1.0,321.20025,192.595125,395.791,297.116,True,167.0
1703060759064.8462,180.0,1.0,331.57125,193.48125000000002,404.692,300.347,True,167.0
1703060759068.3237,180.0,1.0,320.880375,194.005875,395.387,298.036,True,167.0
1703060759074.496,180.0,1.0,322.28024999999997,189.51375000000002,396.999,295.204,True,167.0
1703060759080.458,180.0,1.0,322.431,192.1785,396.889,297.128,True,167.0
1703060759083.769,180.0,1.0,319.88025,201.677625,393.828,303.228,True,167.0
1703060759089.8618,180.0,1.0,311.169375,186.507,387.764,290.355,True,167.0
1703060759092.9421,180.0,1.0,311.365125,194.1705,387.223,295.788,True,167.0
1703060759099.1528,180.0,1.0,308.16562500000003,191.65200000000002,384.736,293.23,True,167.0
1703060759105.4758,180.0,1.0,316.578375,194.78624999999997,391.621,297.515,True,167.0
1703060759109.38,180.0,1.0,314.63212500000003,193.981125,390.029,296.463,True,167.0
1703060759114.868,180.0,1.0,327.849,194.56537500000002,401.359,300.181,True,167.0
1703060759118.018,180.0,1.0,324.588375,198.036,398.222,301.828,True,167.0
1703060759124.204,180.0,1.0,324.89625,197.732625,398.516,301.69,True,167.0
1703060759130.836,180.0,1.0,326.8965,193.06575,400.668,298.875,True,167.0
1703060759134.011,180.0,1.0,327.105375,194.05725,400.76,299.632,True,167.0
1703060759139.865,180.0,1.0,332.90625,201.90825,405.107,306.712,True,167.0
1703060759143.0369,180.0,1.0,333.09487500000006,194.214,405.955,301.255,True,167.0
1703060759151.798,180.0,1.0,330.849,189.36825000000002,404.428,297.237,True,167.0
1703060759155.508,180.0,1.0,324.129,199.669125,397.677,302.874,True,167.0
1703060759159.045,180.0,1.0,322.41225,199.63275000000002,396.197,302.414,True,167.0
1703060759164.8572,180.0,1.0,333.444375,195.121125,406.179,301.992,True,167.0
1703060759171.091,180.0,1.0,335.4315,196.078125,407.832,303.181,True,167.0
1703060759174.3318,180.0,1.0,323.84325,197.716875,397.607,301.413,True,167.0
1703060759180.611,180.0,1.0,336.03375,188.92649999999998,408.988,298.223,True,167.0
1703060759183.557,180.0,1.0,340.20975,201.08025000000004,411.587,307.998,True,167.0
1703060759189.8499,180.0,1.0,344.67449999999997,198.266625,415.773,307.125,True,167.0
1703060759196.1128,180.0,1.0,331.40737500000006,195.99300000000002,404.325,302.098,True,167.0
1703060759199.977,180.0,1.0,337.95187500000003,188.925,410.667,298.705,True,167.0
1703060759206.238,180.0,1.0,334.49737500000003,188.36325000000002,407.696,297.436,True,167.0
1703060759208.593,180.0,1.0,325.689,186.61575000000002,400.201,293.999,True,167.0
1703060759214.9949,180.0,1.0,329.11087499999996,179.535,403.792,289.834,True,167.0
1703060759221.107,180.0,1.0,326.19375,182.81475,400.977,291.435,True,167.0
1703060759224.195,180.0,1.0,335.78137499999997,188.261625,408.826,297.686,True,167.0
1703060759230.504,180.0,1.0,338.72512500000005,186.266625,411.577,297.002,True,167.0
1703060759233.8518,180.0,1.0,341.253375,187.77562500000002,413.666,298.717,True,167.0
1703060759239.8909,180.0,1.0,336.32625,197.30137499999998,408.507,304.286,True,167.0
1703060759246.125,180.0,1.0,337.18125000000003,191.264625,409.787,300.182,True,167.0
1703060759249.2239,180.0,1.0,332.86237500000004,184.973625,406.569,294.615,True,167.0
1703060759255.666,180.0,1.0,322.81125,184.722375,397.889,291.95,True,167.0
1703060759259.0269,180.0,1.0,343.7805,187.861125,415.883,299.417,True,167.0
1703060759264.868,180.0,1.0,338.3025,193.76399999999998,410.551,302.255,True,167.0
1703060759271.108,180.0,1.0,343.354125,192.31949999999998,415.122,302.507,True,167.0
1703060759274.1929,180.0,1.0,327.05174999999997,187.59900000000002,401.292,295.033,True,167.0
1703060759280.452,180.0,1.0,327.48524999999995,178.06725,402.516,288.4,True,167.0
1703060759283.561,180.0,1.0,322.00949999999995,187.9635,396.906,294.041,True,167.0
1703060759290.505,180.0,1.0,331.02037500000006,182.87212499999998,405.153,292.667,True,167.0
1703060759296.099,180.0,1.0,327.203625,182.28449999999998,401.897,291.309,True,167.0
1703060759299.198,180.0,1.0,338.826375,194.58037499999998,410.939,302.974,True,167.0
1703060759305.543,180.0,1.0,332.68125,197.019,405.345,303.154,True,167.0
1703060759308.577,180.0,1.0,334.49174999999997,195.86475000000002,407.029,302.789,True,167.0
1703060759314.886,180.0,1.0,326.935125,196.0065,400.437,300.976,True,167.0
1703060759321.111,180.0,1.0,311.05275000000006,195.594375,386.825,296.713,True,167.0
1703060759324.1868,180.0,1.0,310.49137499999995,196.402125,386.272,297.143,True,167.0
1703060759330.513,180.0,1.0,326.578125,195.7365,400.152,300.694,True,167.0
1703060759335.136,180.0,1.0,323.83912499999997,195.08137499999998,397.841,299.539,True,167.0
1703060759339.932,180.0,1.0,340.20824999999996,189.30675,412.614,299.548,True,167.0
1703060759346.114,180.0,1.0,331.95674999999994,192.144,405.146,299.491,True,167.0
1703060759349.223,180.0,1.0,328.64625,197.76825,401.764,302.664,True,167.0
1703060759355.543,180.0,1.0,337.49212500000004,199.88325000000003,409.302,306.437,True,167.0
1703060759358.5789,180.0,1.0,348.90749999999997,193.8555,419.904,305.036,True,167.0
1703060759364.9128,180.0,1.0,335.19750000000005,199.911375,407.288,305.868,True,167.0
1703060759371.102,180.0,1.0,342.234375,194.904,413.91,304.077,True,167.0
1703060759374.512,180.0,1.0,348.080625,192.160875,419.316,303.602,True,167.0
1703060759380.586,180.0,1.0,339.798,191.17912499999997,412.09,300.784,True,167.0
1703060759384.0269,180.0,1.0,335.22675,190.641,408.132,299.243,True,167.0
1703060759389.835,180.0,1.0,339.12187500000005,195.51112500000002,411.118,303.716,True,167.0
1703060759396.075,180.0,1.0,342.053625,192.32362500000002,413.975,302.178,True,167.0
1703060759399.24,180.0,1.0,331.89337500000005,191.501625,405.148,299.017,True,167.0
1703060759405.7532,180.0,1.0,330.293625,193.395375,403.587,299.964,True,167.0
1703060759408.5608,180.0,1.0,325.62975,193.369875,399.544,298.773,True,167.0
1703060759414.862,180.0,1.0,324.88837500000005,185.932125,399.571,293.317,True,167.0
1703060759421.107,180.0,1.0,355.18987500000003,202.7205,424.751,313.094,True,167.0
1703060759424.191,180.0,1.0,342.6645,198.67499999999998,413.961,306.9,True,167.0
1703060759430.533,180.0,1.0,339.678375,198.079875,411.382,305.703,True,167.0
1703060759434.018,180.0,1.0,342.571875,187.86262499999998,414.818,299.112,True,167.0
1703060759440.805,180.0,1.0,337.666875,189.329625,410.382,298.922,True,167.0
1703060759446.134,180.0,1.0,338.69025,190.12724999999998,411.21,299.751,True,167.0
1703060759449.255,180.0,1.0,343.377,205.027125,414.037,311.668,True,167.0
1703060759455.461,180.0,1.0,341.82937499999997,205.572375,412.621,311.658,True,167.0
1703060759458.58,180.0,1.0,340.4538749999999,201.60299999999998,411.756,308.437,True,167.0
1703060759464.785,180.0,1.0,336.17287500000003,198.91049999999998,408.231,305.4,True,167.0
1703060759471.1218,180.0,1.0,343.691625,192.99037499999997,415.361,303.075,True,167.0
1703060759474.5989,180.0,1.0,342.104625,192.529125,414.002,302.338,True,167.0
1703060759480.4648,180.0,1.0,353.66775,202.58737499999998,423.4,312.597,True,167.0
1703060759483.662,180.0,1.0,337.34775,194.34525000000002,409.663,302.429,True,167.0
1703060759489.8628,180.0,1.0,349.410375,191.8605,420.521,303.727,True,167.0
1703060759496.095,180.0,1.0,354.505875,201.1155,424.275,311.747,True,167.0
1703060759499.427,180.0,1.0,342.207,197.747625,413.638,306.114,True,167.0
1703060759505.896,180.0,1.0,335.44537499999996,196.98375,407.764,303.833,True,167.0
1703060759508.6,180.0,1.0,342.93037499999997,195.6705,414.457,304.806,True,167.0
1703060759514.994,180.0,1.0,349.4025,193.78574999999998,420.35,305.113,True,167.0
1703060759521.118,180.0,1.0,347.977125,192.507375,419.194,303.825,True,167.0
1703060759524.1968,180.0,1.0,327.818625,200.638125,400.788,304.502,True,167.0
1703060759530.528,180.0,1.0,335.314125,196.459875,407.695,303.425,True,167.0
1703060759535.0688,180.0,1.0,319.104,215.475,391.893,312.868,True,167.0
1703060759539.843,180.0,1.0,321.21524999999997,217.72162500000002,393.511,315.027,True,167.0
1703060759549.2449,180.0,1.0,334.705875,202.07550000000003,406.666,307.294,True,167.0
1703060759555.494,180.0,1.0,321.96,197.65125,395.987,300.892,True,167.0
1703060759558.57,180.0,1.0,315.89887500000003,212.702625,389.389,310.061,True,167.0
1703060759564.801,180.0,1.0,318.9615,206.101875,392.632,306.142,True,167.0
1703060759574.241,180.0,1.0,333.52200000000005,203.763,405.48,308.2,True,167.0
1703060759580.509,180.0,1.0,338.97825,214.982625,409.277,317.717,True,167.0
1703060759583.868,180.0,1.0,348.748875,207.67987499999998,418.574,315.001,True,167.0
1703060759589.825,180.0,1.0,335.302875,201.88275000000002,407.206,307.309,True,167.0
1703060759596.121,180.0,1.0,347.795625,198.13125000000002,418.55,307.835,True,167.0
1703060759599.472,180.0,1.0,334.74224999999996,205.903875,406.358,310.054,True,167.0
1703060759605.542,180.0,1.0,328.205625,202.54762499999998,400.953,305.965,True,167.0
1703060759608.7397,180.0,1.0,327.931875,215.163375,399.576,314.942,True,167.0
1703060759614.911,180.0,1.0,347.9835,214.17637499999998,417.33,319.524,True,167.0
1703060759621.115,180.0,1.0,346.812,211.14037500000003,416.551,317.003,True,167.0
1703060759624.206,180.0,1.0,347.6625,208.548,417.532,315.345,True,167.0
1703060759630.5688,180.0,1.0,337.74525,210.55725,408.582,314.191,True,167.0
1703060759634.8418,180.0,1.0,315.801375,211.89037500000003,389.38,309.457,True,167.0
1703060759639.817,180.0,1.0,334.032,215.72175000000001,404.86,316.946,True,167.0
1703060759646.135,180.0,1.0,310.354875,217.87050000000002,384.155,312.318,True,167.0
1703060759649.471,180.0,1.0,305.13075000000003,204.816,380.932,301.738,True,167.0
1703060759655.492,180.0,1.0,320.05424999999997,208.192125,393.382,307.91,True,167.0
1703060759658.56,180.0,1.0,317.73375,214.892625,390.765,312.097,True,167.0
1703060759664.805,180.0,1.0,317.424375,204.278625,391.477,304.454,True,167.0
1703060759671.242,180.0,1.0,321.19425,221.050125,393.187,317.411,True,167.0
1703060759675.1619,180.0,1.0,328.07849999999996,215.35237500000002,399.687,315.117,True,167.0
1703060759680.72,180.0,1.0,324.414,227.115,395.424,322.631,True,167.0
1703060759683.833,180.0,1.0,315.715125,222.08849999999998,388.36,316.722,True,167.0
1703060759689.7852,180.0,1.0,316.11712500000004,216.105,389.262,312.546,True,167.0
1703060759696.107,180.0,1.0,330.35699999999997,214.57350000000002,401.746,315.152,True,167.0
1703060759699.168,180.0,1.0,326.52862500000003,210.279,398.798,311.069,True,167.0
1703060759705.4868,180.0,1.0,330.223875,222.41250000000002,400.922,320.776,True,167.0
1703060759708.619,180.0,1.0,322.54275,221.58450000000002,394.306,318.149,True,167.0
1703060759715.108,180.0,1.0,316.936875,218.34262499999997,389.76,314.358,True,167.0
1703060759721.867,180.0,1.0,308.766,207.88275000000002,383.734,304.82,True,167.0
1703060759724.17,180.0,1.0,320.12175,209.668125,393.305,308.981,True,167.0
1703060759730.763,180.0,1.0,311.710125,210.75637500000002,385.979,307.605,True,167.0
1703060759733.7349,180.0,1.0,311.7525,212.359875,385.866,308.755,True,167.0
1703060759740.124,180.0,1.0,311.59725000000003,200.54737500000002,386.831,300.343,True,167.0
1703060759746.1948,180.0,1.0,315.75637500000005,215.98875,388.962,312.37,True,167.0
1703060759749.4348,180.0,1.0,307.547625,201.877875,383.259,300.271,True,167.0
1703060759755.53,180.0,1.0,311.1195,196.373625,386.81,297.279,True,167.0
1703060759758.781,180.0,1.0,298.578375,221.05125,373.845,311.554,True,167.0
